TF-IDF Weight,Word2Vec Weight,BiLSTM Weight,Transformer Weight,Accuracy,Macro Precision,Macro Recall,Macro F1
0.4,0.35,0.15,0.1,0.7080390178271107,0.6782277842349738,0.6730123263524441,0.675240941982793
0.4,0.05,0.4,0.15,0.7040026908846283,0.685712077260864,0.6674314601098811,0.6752132900556389
0.25,0.3,0.3,0.15,0.7063572149344097,0.6841852932822254,0.6682986857822792,0.6750426450002248
0.4,0.3,0.05,0.25,0.7063572149344097,0.6819823236334142,0.6704136180948842,0.6750289899187474
0.5,0.2,0.05,0.25,0.7040026908846283,0.6838100470071082,0.6691865529666131,0.6750264471754299
0.2,0.2,0.2,0.4,0.7029936091490078,0.6924524420527322,0.6640682998991991,0.6750142989214455
0.2,0.35,0.15,0.3,0.7056844937773293,0.6862908012179972,0.6672743077930264,0.6750064214135557
0.5,0.1,0.05,0.35,0.7053481331987891,0.6876435261859475,0.6671335691047369,0.674988377210678
0.3,0.4,0.25,0.05,0.7050117726202489,0.6791689479647967,0.6714273772346053,0.674956406656152
0.15,0.3,0.3,0.25,0.7066935755129499,0.687806003586563,0.666175156711046,0.6749403270482961
0.45,0.15,0.05,0.35,0.7046754120417087,0.687162472551516,0.6672647858453877,0.6749188469137232
0.25,0.25,0.15,0.35,0.7046754120417087,0.6892125031759297,0.6655632796464201,0.6748994062992132
0.25,0.1,0.3,0.35,0.7053481331987891,0.6938294892200048,0.6630316839640359,0.6748806018690852
0.45,0.2,0.05,0.3,0.7046754120417087,0.6850344227512168,0.6682543430846068,0.6748727660687198
0.15,0.4,0.25,0.2,0.7073662966700303,0.6837534697635671,0.6683039952070452,0.6748171083766169
0.2,0.2,0.25,0.35,0.7053481331987891,0.6923321817093273,0.6636708521375798,0.674793969766473
0.3,0.4,0.1,0.2,0.7070299360914901,0.6791082060258393,0.6715956085290754,0.6746917538252148
0.35,0.3,0.05,0.3,0.7040026908846283,0.6845830081668418,0.6682912777763258,0.6746561959921576
0.3,0.4,0.2,0.1,0.7050117726202489,0.6788213676295765,0.6712348939619127,0.6746043689320581
0.4,0.15,0.35,0.1,0.7043390514631686,0.6837026190384674,0.6676104021046649,0.674538812018218
0.15,0.3,0.25,0.3,0.7073662966700303,0.6886463271306323,0.6651313760402529,0.6744964544089874
0.25,0.1,0.25,0.4,0.7046754120417087,0.6929990427847056,0.6628855857732598,0.6744464947469722
0.25,0.15,0.35,0.25,0.7053481331987891,0.6894329455846544,0.6643794686185878,0.6744392002548456
0.6,0.3,0.05,0.05,0.7056844937773293,0.6730342805226961,0.6765109311871476,0.6744314423975227
0.4,0.25,0.05,0.3,0.7040026908846283,0.6849309600492957,0.6676136129482433,0.6743924217908164
0.25,0.4,0.3,0.05,0.7050117726202489,0.6784411753733606,0.6709327452890177,0.6743645033977174
0.3,0.15,0.15,0.4,0.7029936091490078,0.6895274796595452,0.6646784218084022,0.6743266651223964
0.3,0.05,0.35,0.3,0.7046754120417087,0.6918373904926091,0.6629589532555524,0.6742903479697359
0.15,0.25,0.25,0.35,0.7060208543558695,0.6915499281456263,0.6632453250736915,0.6742258188310243
0.25,0.35,0.25,0.15,0.7053481331987891,0.6825039060719299,0.6680160614260864,0.6741984500122428
0.4,0.15,0.05,0.4,0.7046754120417087,0.6885246678812571,0.6656187716927694,0.6741607682736961
0.25,0.45,0.1,0.2,0.7063572149344097,0.6775329686898828,0.6718847310627091,0.6741490759293295
0.2,0.4,0.25,0.15,0.7056844937773293,0.6808428666031942,0.6690015277775947,0.674136507505699
0.35,0.4,0.15,0.1,0.7060208543558695,0.6769298056458635,0.6720506469182316,0.6741240310833071
0.15,0.35,0.3,0.2,0.7056844937773293,0.6839991864033329,0.6668993783339274,0.6740896231795687
0.2,0.3,0.15,0.35,0.7040026908846283,0.6878198031934066,0.6649571269897665,0.6740402791022628
0.4,0.1,0.4,0.1,0.7033299697275479,0.6835899256404018,0.6667868107986887,0.6740265871833834
0.3,0.35,0.05,0.3,0.7029936091490078,0.6833191547349675,0.6680471500746715,0.6740252413438007
0.15,0.25,0.3,0.3,0.7070299360914901,0.6902661578015064,0.6634219098564663,0.6739498565824655
0.3,0.25,0.1,0.35,0.7033299697275479,0.6864576352641016,0.665779378123526,0.6739407524142561
0.35,0.35,0.05,0.25,0.7050117726202489,0.6809825466371368,0.6692649365256274,0.67391413115534
0.3,0.25,0.35,0.1,0.7033299697275479,0.6822913008981231,0.6675359377204794,0.673905770544185
0.45,0.35,0.1,0.1,0.7063572149344097,0.6752073146332606,0.6729685703508603,0.673860961144983
0.15,0.25,0.35,0.25,0.7060208543558695,0.6882414062102109,0.6641963856583724,0.6738184258953691
0.25,0.25,0.35,0.15,0.7040026908846283,0.6837645414700946,0.6664285333056355,0.6737842931984945
0.25,0.35,0.3,0.1,0.7043390514631686,0.6797558029199654,0.6687614909636515,0.6736571220709998
0.45,0.3,0.05,0.2,0.7043390514631686,0.6788556087040302,0.6699295752144485,0.673606364156571
0.25,0.4,0.1,0.25,0.7050117726202489,0.6805532457932739,0.6687915124947235,0.6736002573233195
0.15,0.45,0.35,0.05,0.7040026908846283,0.6775898168119394,0.6701939856417758,0.6735870512358845
0.2,0.2,0.35,0.25,0.7056844937773293,0.6881671398803479,0.6638210412160671,0.6735783898260056
0.35,0.2,0.05,0.4,0.7033299697275479,0.6875351515665381,0.6652035403459885,0.6735751637645431
0.4,0.4,0.15,0.05,0.7050117726202489,0.6729770125302227,0.6746594076225754,0.6735745271688394
0.25,0.3,0.35,0.1,0.7029936091490078,0.6806991592399698,0.6679749559845559,0.673569261751538
0.25,0.1,0.35,0.3,0.7053481331987891,0.6900093685269655,0.6628489444295852,0.6735679036491177
0.2,0.3,0.35,0.15,0.7036663303060882,0.682408089272796,0.6668714707445407,0.6735601145381886
0.35,0.25,0.35,0.05,0.7046754120417087,0.6796219382559314,0.6687058272044197,0.673548457908272
0.15,0.2,0.3,0.35,0.7056844937773293,0.6918078711861136,0.6620729066648595,0.673537753125028
0.3,0.35,0.3,0.05,0.7043390514631686,0.6782192662464606,0.6696567661539388,0.6735342461047344
0.45,0.25,0.05,0.25,0.7043390514631686,0.6815438146148783,0.6680659506996254,0.6734454669257391
0.25,0.45,0.2,0.1,0.7046754120417087,0.6772577643148944,0.6703476288341651,0.6733830109169414
0.15,0.3,0.2,0.35,0.7040026908846283,0.6882356042589617,0.6637156752566766,0.6733774125181059
0.15,0.4,0.3,0.15,0.7040026908846283,0.6809539694449789,0.6676008300793055,0.673373491745487
0.2,0.25,0.35,0.2,0.7043390514631686,0.6851215431797615,0.6650345352820495,0.6733586088540202
0.3,0.05,0.3,0.35,0.7036663303060882,0.6919596428218824,0.6616270670909181,0.6733497758141495
0.45,0.4,0.1,0.05,0.7050117726202489,0.6723106403667946,0.6747576088463361,0.6732920861955185
0.35,0.05,0.15,0.45,0.7019845274133871,0.6914087139842444,0.6622763592686872,0.6732869640248752
0.15,0.45,0.2,0.2,0.7050117726202489,0.6801405732938526,0.6682453076776155,0.6732789016503026
0.35,0.1,0.4,0.15,0.7026572485704675,0.6836329522033147,0.6655454091433195,0.6732488986842511
0.25,0.05,0.25,0.45,0.7026572485704675,0.6942612536484208,0.6604955025486338,0.6732129059439159
0.2,0.35,0.4,0.05,0.7023208879919274,0.6792440572606359,0.6683198639125829,0.6731908055990193
0.1,0.45,0.25,0.2,0.7060208543558695,0.681265577689918,0.667236226121694,0.6731666043094547
0.25,0.2,0.15,0.4,0.7023208879919274,0.688654801915098,0.6633600268439561,0.6731603472018148
0.5,0.05,0.05,0.4,0.7033299697275479,0.6873277370338414,0.6645855800871281,0.673136626470171
0.55,0.35,0.05,0.05,0.7050117726202489,0.6709965188516489,0.676024187668938,0.6731272747285615
0.15,0.45,0.15,0.25,0.7043390514631686,0.680497870374743,0.6678525528602937,0.6731081723943139
0.25,0.4,0.25,0.1,0.7050117726202489,0.6788095769320104,0.66853207299924,0.6730939044192875
0.25,0.25,0.4,0.1,0.7019845274133871,0.6815928765528259,0.666520034854693,0.6730471209024449
0.55,0.05,0.35,0.05,0.7029936091490078,0.6799847898043045,0.6675282710837044,0.6730343154225004
0.5,0.05,0.4,0.05,0.701648166834847,0.680716064148246,0.6669685035089672,0.673034138369943
0.25,0.05,0.35,0.35,0.7023208879919274,0.6922005360491879,0.6608326937621654,0.6729776888637802
0.3,0.25,0.4,0.05,0.7029936091490078,0.6800387057905,0.6673742844655504,0.6729642308353118
0.2,0.3,0.4,0.1,0.7023208879919274,0.6808019139901088,0.6668702522074859,0.6729385501173872
0.3,0.3,0.05,0.35,0.7006390850992263,0.6851651575939286,0.6652047290986633,0.6729225730353176
0.2,0.4,0.35,0.05,0.7036663303060882,0.6780754071148406,0.6686714715153129,0.6729098311187278
0.4,0.1,0.1,0.4,0.7019845274133871,0.6880666273835062,0.6635641460059729,0.6728952231104294
0.3,0.2,0.4,0.1,0.7023208879919274,0.6820268747455664,0.6659537691025149,0.6728881215149806
0.2,0.45,0.2,0.15,0.7046754120417087,0.6783240354251786,0.6687691576004262,0.6728190029948775
0.2,0.45,0.3,0.05,0.7036663303060882,0.6764043795378443,0.6697840637197608,0.6728182291456493
0.3,0.3,0.35,0.05,0.7036663303060882,0.677898493890569,0.6686581019502867,0.6728161202642557
0.5,0.3,0.05,0.15,0.7043390514631686,0.6756653473502001,0.6709191324536679,0.6727994111892979
0.3,0.05,0.2,0.45,0.7006390850992263,0.6912071442651417,0.6613798655413451,0.6727959501697411
0.45,0.05,0.1,0.4,0.7019845274133871,0.6877613402969417,0.6635602268311441,0.6727912023419205
0.35,0.2,0.35,0.1,0.7029936091490078,0.6808702022247257,0.6664868476249203,0.6727420632104018
0.15,0.5,0.3,0.05,0.7036663303060882,0.6763213920588322,0.6696858624960003,0.6727163698766673
0.15,0.35,0.4,0.1,0.7033299697275479,0.6812108319852219,0.6663000172027584,0.6727124755786588
0.1,0.3,0.3,0.3,0.7063572149344097,0.6880164076405433,0.6627426830655642,0.6726929777624489
0.45,0.15,0.35,0.05,0.7033299697275479,0.6789816236837876,0.6676302197694113,0.6726857421405976
0.5,0.35,0.05,0.1,0.7040026908846283,0.6730394254826584,0.6729868761305077,0.6726788092477953
0.15,0.45,0.25,0.15,0.7040026908846283,0.6791093757281605,0.6677799437869718,0.6726786060323059
0.2,0.45,0.25,0.1,0.7040026908846283,0.6780133201202029,0.668390065696175,0.6726629258936088
0.25,0.3,0.1,0.35,0.7026572485704675,0.686229130487912,0.6638084454205095,0.6726247446576645
0.35,0.15,0.4,0.1,0.701648166834847,0.6821525540047114,0.6654034018402546,0.672620277614083
0.55,0.05,0.05,0.35,0.7029936091490078,0.6859978537317095,0.6644356843566852,0.6726171219984796
0.45,0.05,0.4,0.1,0.7019845274133871,0.681513087126285,0.665715122538509,0.6725769123267391
0.35,0.15,0.1,0.4,0.7019845274133871,0.6870593479995235,0.6635641460059729,0.6725125960423793
0.1,0.25,0.3,0.35,0.7053481331987891,0.6890514784733469,0.6619230109344166,0.6725114504552926
0.2,0.35,0.3,0.15,0.7036663303060882,0.6801247032399657,0.6666923570368744,0.6725091915095761
0.25,0.35,0.35,0.05,0.7033299697275479,0.6773385415964568,0.6684830791303316,0.6724788430967527
0.35,0.2,0.4,0.05,0.7019845274133871,0.6800411457234455,0.6664988269400094,0.6724407178480006
0.5,0.1,0.35,0.05,0.7023208879919274,0.6794986712234778,0.6668490442928022,0.6724383097403386
0.2,0.1,0.35,0.35,0.7026572485704675,0.6913292792292856,0.6603897563232601,0.6723580008276542
0.1,0.5,0.35,0.05,0.7026572485704675,0.6753166255622999,0.6697402576404565,0.6723325515061656
0.1,0.4,0.3,0.2,0.7043390514631686,0.6813176813584206,0.6657334080248156,0.6722987334292397
0.25,0.45,0.15,0.15,0.7033299697275479,0.67511236504127,0.6703288282092111,0.6722864793432918
0.3,0.15,0.4,0.15,0.7026572485704675,0.6833788294293478,0.664180629096957,0.6722417296803804
0.1,0.5,0.3,0.1,0.7043390514631686,0.6776183773435337,0.6679510474320984,0.6722339698680803
0.2,0.1,0.4,0.3,0.7023208879919274,0.6890979710626486,0.6612121290921815,0.6722324484758622
0.1,0.4,0.2,0.3,0.7046754120417087,0.6828793323137008,0.66479162611745,0.6722261810620184
0.15,0.4,0.15,0.3,0.7029936091490078,0.6823793207020633,0.6651348504474955,0.6721915835986529
0.25,0.3,0.4,0.05,0.7029936091490078,0.678155463855441,0.6673184990711569,0.6721502095057734
0.2,0.25,0.15,0.4,0.701648166834847,0.6881256319514661,0.6621225443634157,0.6721084341137145
0.4,0.05,0.1,0.45,0.7013118062563067,0.6899404906032689,0.6614738041645122,0.6720802550318197
0.2,0.4,0.3,0.1,0.7029936091490078,0.677585205369263,0.6676128093943946,0.6720725585851338
0.3,0.05,0.4,0.25,0.701648166834847,0.6876222274629792,0.661595533674747,0.6720494922763154
0.1,0.5,0.25,0.15,0.7050117726202489,0.6776933638769279,0.6677255486425155,0.6720480086198544
0.3,0.2,0.1,0.4,0.701648166834847,0.6868681849577455,0.6627538741873022,0.6720393333079715
0.2,0.35,0.35,0.1,0.7023208879919274,0.6786461543640304,0.666729635154358,0.6720143378064984
0.25,0.45,0.25,0.05,0.7026572485704675,0.6763939421025954,0.6683927663339488,0.6720090819194291
0.1,0.45,0.35,0.1,0.7029936091490078,0.6770409486524983,0.6677667960125487,0.671959914023906
0.15,0.2,0.35,0.3,0.7036663303060882,0.6878318511339553,0.6614694546459796,0.6719118248370411
0.1,0.2,0.3,0.4,0.7029936091490078,0.6903653715320017,0.6603722958705227,0.6719074813636495
0.2,0.15,0.25,0.4,0.7023208879919274,0.6910381709476803,0.6601664931105246,0.6718897651249927
0.05,0.45,0.35,0.15,0.7040026908846283,0.6788524284212116,0.666467029960174,0.6718875673196492
0.4,0.2,0.35,0.05,0.7023208879919274,0.6783561531909359,0.6667162655893318,0.671881716326148
0.15,0.15,0.3,0.4,0.7023208879919274,0.691713975717236,0.6597527736488427,0.6718745430518384
0.2,0.15,0.4,0.25,0.7026572485704675,0.687217129351088,0.6616220510141965,0.67186440858598
0.15,0.35,0.35,0.15,0.7013118062563067,0.6800915410227493,0.6655595739575353,0.6718631319708758
0.25,0.05,0.3,0.4,0.7019845274133871,0.6917335444532697,0.6594968383449817,0.6717571563697329
0.15,0.4,0.35,0.1,0.7026572485704675,0.6777531413738267,0.6669219467141683,0.6717484084313073
0.1,0.3,0.35,0.25,0.7040026908846283,0.6849576806065915,0.6626630809694951,0.6716693174052092
0.45,0.1,0.05,0.4,0.701648166834847,0.6855907048485151,0.6631675936489841,0.6716057440508116
0.1,0.2,0.35,0.35,0.7036663303060882,0.6890126217366852,0.6604759782319316,0.6715863584802082
0.4,0.4,0.1,0.1,0.7043390514631686,0.6721768138997231,0.6713755610927611,0.6715674830882529
0.2,0.05,0.25,0.5,0.7006390850992263,0.6931347845987613,0.6586636750136461,0.6715343897279739
0.25,0.1,0.4,0.25,0.7013118062563067,0.6866125231602419,0.6613050208911762,0.6715025431127901
0.1,0.45,0.3,0.15,0.7036663303060882,0.6786242346768601,0.6660783159528427,0.671499400403726
0.05,0.5,0.4,0.05,0.701648166834847,0.6767399452035208,0.6671727443061457,0.6714875785302936
0.2,0.35,0.1,0.35,0.7023208879919274,0.6839353842083324,0.6633733964089823,0.671465155200321
0.4,0.1,0.05,0.45,0.701648166834847,0.6884843597233716,0.6615852032404167,0.671455212465246
0.05,0.3,0.35,0.3,0.7046754120417087,0.6862648913419618,0.6616326698637283,0.6714413906191516
0.15,0.5,0.15,0.2,0.7036663303060882,0.6752171471534579,0.6685768961183367,0.6713767974005996
0.5,0.4,0.05,0.05,0.7029936091490078,0.6690917727151938,0.6745717954639665,0.6713636649145233
0.25,0.05,0.4,0.3,0.7009754456777666,0.6888058436384317,0.660042239608241,0.6713624833548153
0.1,0.45,0.4,0.05,0.7013118062563067,0.6768617056252129,0.6668225269533528,0.6713426617842897
0.1,0.25,0.35,0.3,0.7043390514631686,0.6866669376822796,0.6612824525109354,0.6713410935663395
0.1,0.4,0.35,0.15,0.7019845274133871,0.6789118124703518,0.6654456459567393,0.6713295037432467
0.15,0.35,0.15,0.35,0.701648166834847,0.6849750655969367,0.6623362355507918,0.6713202736382743
0.1,0.3,0.25,0.35,0.7046754120417087,0.6868314858384255,0.6613034887127365,0.6713019711072843
0.15,0.5,0.25,0.1,0.7033299697275479,0.6754055548415157,0.6679669459220161,0.6713000482771088
0.2,0.15,0.35,0.3,0.7026572485704675,0.6876848741998999,0.66059007794561,0.6712928879308446
0.05,0.5,0.35,0.1,0.7026572485704675,0.6767040632028956,0.6668622421449462,0.671285555581503
0.2,0.1,0.3,0.4,0.701648166834847,0.691177123600205,0.6591081243376503,0.6712664244701919
0.15,0.2,0.25,0.4,0.701648166834847,0.6897605222325862,0.6597818699909042,0.6712654530988921
0.15,0.4,0.2,0.25,0.7033299697275479,0.6803349080708931,0.6647173334461468,0.6712536205305171
0.1,0.1,0.35,0.45,0.7006390850992263,0.6930119860486034,0.6581439159785464,0.671235625272887
0.05,0.3,0.3,0.35,0.7040026908846283,0.6873873764149635,0.6607955372798433,0.6711919511415059
0.3,0.45,0.1,0.15,0.7036663303060882,0.6724776916003674,0.6706578376473205,0.6711671609584572
0.15,0.3,0.35,0.2,0.7046754120417087,0.6822021431293945,0.6633038111058588,0.6711259577872652
0.05,0.5,0.3,0.15,0.7033299697275479,0.678223320263556,0.6657280986000498,0.6711130799279301
0.45,0.1,0.4,0.05,0.7009754456777666,0.6788922094019796,0.6650187787206343,0.6710975056014732
0.2,0.15,0.2,0.45,0.699966363942146,0.6889114689156842,0.6600865976664112,0.6710822973690144
0.2,0.05,0.35,0.4,0.7006390850992263,0.6914576203686169,0.658502143393879,0.6710662303240584
0.15,0.05,0.35,0.45,0.699966363942146,0.693657122743883,0.6575801791512598,0.671053363138006
0.15,0.35,0.25,0.25,0.7036663303060882,0.6830504432793151,0.6628074955622898,0.67104947349399
0.05,0.45,0.3,0.2,0.7036663303060882,0.6790315465076626,0.665169671197529,0.6710453265654239
0.25,0.05,0.2,0.5,0.6996300033636058,0.6911947272931728,0.6589605142617752,0.6710248698770439
0.4,0.35,0.05,0.2,0.7033299697275479,0.6749755035646652,0.668376452860825,0.6709604030825584
0.15,0.4,0.4,0.05,0.7003027245206862,0.6760395200099976,0.6667441433943386,0.6709405849027335
0.25,0.25,0.45,0.05,0.699966363942146,0.6783351182863288,0.6650943817797741,0.6709137747584314
0.05,0.25,0.35,0.35,0.7033299697275479,0.6873417180611344,0.6602875858469501,0.6708779760665925
0.3,0.45,0.2,0.05,0.7026572485704675,0.6728329530741421,0.669424446054491,0.6708640971287718
0.35,0.1,0.45,0.1,0.7006390850992263,0.6819783352281905,0.6628398076807724,0.670860751110565
0.25,0.5,0.1,0.15,0.7029936091490078,0.671281313160926,0.6713606796426358,0.6708354651890831
0.2,0.05,0.4,0.35,0.7006390850992263,0.6899322355748739,0.6587967470651609,0.6708335429812358
0.2,0.1,0.25,0.45,0.7009754456777666,0.6900552530168965,0.6590351002811227,0.6708045317810903
0.4,0.15,0.4,0.05,0.7006390850992263,0.6785877092483833,0.6647321851118921,0.6707948007826565
0.15,0.25,0.4,0.2,0.701648166834847,0.6838496291181944,0.6617400699027034,0.6707819026957715
0.2,0.5,0.25,0.05,0.7026572485704675,0.6737265266090593,0.6682521492808211,0.6707352980818749
0.15,0.25,0.2,0.4,0.699966363942146,0.687560765187143,0.6601463022356333,0.6707010423868023
0.1,0.35,0.3,0.25,0.7036663303060882,0.6829474049077493,0.662270447787335,0.6706853400081021
0.15,0.45,0.3,0.1,0.7023208879919274,0.6760930340244905,0.6663541189991705,0.6706822108801335
0.25,0.1,0.2,0.45,0.6992936427850656,0.6884451489644544,0.659578646233518,0.6706213495099226
0.1,0.25,0.4,0.25,0.7023208879919274,0.6844965322616801,0.661173632437643,0.6706131169275288
0.2,0.2,0.4,0.2,0.701648166834847,0.683354240054587,0.6617400699027034,0.6706065711352698
0.05,0.5,0.25,0.2,0.7033299697275479,0.6773234722851929,0.6654507836686228,0.6705401342933062
0.45,0.35,0.05,0.15,0.7019845274133871,0.6725984244001324,0.6691432620259561,0.670498594496627
0.2,0.5,0.1,0.2,0.7029936091490078,0.6728371996954193,0.6692412414591137,0.6704967480969856
0.1,0.45,0.2,0.25,0.7019845274133871,0.6785227299367107,0.6646600361666544,0.6704581868980466
0.2,0.45,0.1,0.25,0.7009754456777666,0.6766810030653343,0.6662195350625567,0.6704372219169723
0.2,0.5,0.15,0.15,0.7019845274133871,0.6724449001903657,0.6692398512091765,0.6704334328164016
0.15,0.3,0.15,0.4,0.6996300033636058,0.6861582708369477,0.6605044080158041,0.6704271407166636
0.25,0.2,0.4,0.15,0.7009754456777666,0.682059212885578,0.6621273936600977,0.670425646774695
0.15,0.3,0.4,0.15,0.7009754456777666,0.680711926267718,0.6629032597119408,0.6704111203159618
0.1,0.4,0.4,0.1,0.701648166834847,0.6773362900422775,0.6649338969841794,0.6703900196172587
0.15,0.5,0.2,0.15,0.7023208879919274,0.6741789817066467,0.6675939586917201,0.6703753967405103
0.05,0.25,0.3,0.4,0.7019845274133871,0.6888927679760728,0.6588615893462664,0.670369252607153
0.1,0.15,0.35,0.4,0.7006390850992263,0.6895898796240897,0.6583827342554348,0.6703556911086509
0.05,0.45,0.25,0.25,0.7033299697275479,0.6792420870299034,0.6639665944838159,0.6703492098144942
0.05,0.45,0.45,0.05,0.7006390850992263,0.6761383130826322,0.6656023332126673,0.670315364147152
0.2,0.05,0.3,0.45,0.6996300033636058,0.6918480665941024,0.6573917867662782,0.6703114920918611
0.15,0.2,0.4,0.25,0.7013118062563067,0.6848018543326536,0.6604560807050848,0.6702513366958414
0.2,0.25,0.4,0.15,0.7009754456777666,0.6814144846550374,0.6621698094894648,0.6701999889048476
0.1,0.55,0.3,0.05,0.701648166834847,0.6726119091585753,0.6680716453232174,0.6701613195028423
0.05,0.3,0.4,0.25,0.7029936091490078,0.6832877029231768,0.6611657440102651,0.6701354748637232
0.2,0.3,0.45,0.05,0.7003027245206862,0.6772533317783359,0.6645359543772533,0.6701319282254994
0.3,0.15,0.45,0.1,0.699966363942146,0.6808172506608918,0.6622799900283145,0.6700646037582416
0.15,0.3,0.45,0.1,0.7006390850992263,0.6787410740000334,0.663500183769,0.6700506297639812
0.1,0.3,0.2,0.4,0.6996300033636058,0.6861205844479621,0.6598306623625503,0.6700118232313863
0.35,0.45,0.15,0.05,0.701648166834847,0.6691892800061654,0.6713594611055811,0.6700048486192095
0.3,0.1,0.15,0.45,0.6989572822065254,0.6866536465192397,0.6597442687409962,0.669961712600576
0.15,0.25,0.15,0.45,0.7003027245206862,0.6870043905141148,0.6595839556582839,0.6699543090786915
0.4,0.05,0.45,0.1,0.699966363942146,0.6803936105347568,0.6622760708534858,0.6699257833524552
0.35,0.4,0.05,0.2,0.7013118062563067,0.673092488778097,0.6680115257707894,0.6699072720242281
0.15,0.1,0.35,0.4,0.699966363942146,0.6891122278056951,0.6578747828225415,0.6698936531183779
0.1,0.35,0.2,0.35,0.701648166834847,0.6841378082888913,0.6604941122986965,0.6698449224934951
0.15,0.15,0.35,0.35,0.7013118062563067,0.6872785886443529,0.6586231144951429,0.6698222944803696
0.25,0.25,0.1,0.4,0.7006390850992263,0.684499702151883,0.6605655028349634,0.6697968749051311
0.15,0.15,0.25,0.45,0.699966363942146,0.6889326743457796,0.6581211461010431,0.6697572150814753
0.05,0.2,0.35,0.4,0.7006390850992263,0.6889588483942963,0.6578111090007702,0.6697246833703797
0.2,0.4,0.1,0.3,0.701648166834847,0.6786317140777524,0.6637434314265216,0.6697203840378846
0.3,0.05,0.15,0.5,0.6986209216279852,0.6888640006871632,0.6584814874580611,0.6697200738371024
0.25,0.4,0.05,0.3,0.7006390850992263,0.6776036680236235,0.6648122175516651,0.6697027917433893
0.45,0.05,0.05,0.45,0.7003027245206862,0.6860608679678505,0.6603728979271091,0.6697003137439497
0.45,0.4,0.05,0.1,0.701648166834847,0.6688783774936367,0.6711591394832311,0.6696308804726611
0.05,0.4,0.35,0.2,0.7023208879919274,0.678733798234831,0.6628023578504062,0.6695739936415281
0.25,0.35,0.05,0.35,0.6989572822065254,0.6807063073332633,0.6625335334029436,0.6695298307840515
0.05,0.55,0.3,0.1,0.701648166834847,0.6738672301580091,0.6659482879648666,0.669508906294425
0.1,0.15,0.3,0.45,0.6992936427850656,0.6899960661895336,0.6571224818973911,0.6695032534710252
0.35,0.05,0.45,0.15,0.6996300033636058,0.681092541563898,0.6611672761887047,0.6694994350712007
0.15,0.1,0.3,0.45,0.6992936427850656,0.6898208188460497,0.6571397706372459,0.6694944850654151
0.3,0.1,0.45,0.15,0.699966363942146,0.6819498301219798,0.6607282579246283,0.6694873202211653
0.3,0.45,0.15,0.1,0.7013118062563067,0.6704756554005518,0.6690304226223938,0.6694780476491513
0.2,0.1,0.2,0.5,0.6979482004709048,0.6893764120139135,0.6575386086488024,0.6694469267893719
0.1,0.15,0.4,0.35,0.7006390850992263,0.6869041857239699,0.6581614980664455,0.6693933305321416
0.15,0.45,0.1,0.3,0.7009754456777666,0.6776235822401266,0.6639343527363946,0.6693736671488839
0.15,0.35,0.45,0.05,0.699966363942146,0.67653385777735,0.6637853871278048,0.6693662959598681
0.1,0.35,0.25,0.3,0.7026572485704675,0.6814600576675561,0.6611388832450507,0.6693557298558926
0.3,0.1,0.4,0.2,0.699966363942146,0.681794213147948,0.6604721509078848,0.6692862643603548
0.3,0.4,0.05,0.25,0.7003027245206862,0.6750675246261768,0.6655112620073136,0.6692489475133923
0.1,0.35,0.15,0.4,0.698284561049445,0.6847238479029991,0.6593942231010859,0.6692364991763521
0.35,0.15,0.05,0.45,0.699966363942146,0.68597381429724,0.6594856327993615,0.6692291644805172
0.2,0.5,0.2,0.1,0.7013118062563067,0.6712322794353716,0.6677387167102794,0.6692155893250522
0.1,0.3,0.15,0.45,0.6992936427850656,0.6865124695427532,0.6587297060474265,0.6692085717725622
0.15,0.1,0.4,0.35,0.6996300033636058,0.6866306067991564,0.6579597861941584,0.6691962951446967
0.3,0.25,0.05,0.4,0.699966363942146,0.6829699126485216,0.6610122378135355,0.6691908747101631
0.1,0.3,0.4,0.2,0.7009754456777666,0.6805946810384329,0.6610781318516563,0.6691890930549477
0.25,0.15,0.4,0.2,0.699966363942146,0.6816637656852935,0.6604163655134914,0.6691799060826367
0.25,0.15,0.15,0.45,0.6986209216279852,0.686240977690726,0.6587972990440265,0.6691596862197977
0.35,0.45,0.05,0.15,0.7013118062563067,0.6691423367967225,0.6700369752534238,0.6691433956013284
0.1,0.1,0.3,0.5,0.698284561049445,0.691192569569513,0.6560639914893551,0.6691224238669273
0.1,0.4,0.45,0.05,0.6996300033636058,0.675315710560547,0.6641686199974879,0.6691135068400761
0.4,0.45,0.05,0.1,0.7006390850992263,0.6676715139324185,0.6716178036991716,0.6690173577505862
0.35,0.45,0.1,0.1,0.7019845274133871,0.6687340965425721,0.6700675834805843,0.6689873223575948
0.05,0.25,0.45,0.25,0.7006390850992263,0.6826635231202789,0.6595689872902195,0.6689476483508072
0.2,0.05,0.45,0.3,0.6986209216279852,0.6848173892824965,0.6583260737497514,0.6689363859117294
0.15,0.05,0.3,0.5,0.6976118398923646,0.6918102667568399,0.6554790467473849,0.6689288404191212
0.05,0.4,0.2,0.35,0.7006390850992263,0.6816760518679374,0.66039060165017,0.6689184486482234
0.1,0.5,0.15,0.25,0.701648166834847,0.6751730171837598,0.6644425975173319,0.6689113451402988
0.2,0.15,0.45,0.2,0.6992936427850656,0.681637033512512,0.6599854073896754,0.6689112413571607
0.05,0.35,0.4,0.2,0.7009754456777666,0.6797691806265608,0.6610993397663398,0.6689030039803591
